img,obj_number,volume,yfp,dox,substrate,bestradiol,timepoint,time_in_hr
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t2.tif,44.0,303.0,708219.0,50dox,yfp15,plusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t2.tif,46.0,96.0,226351.0,50dox,yfp15,plusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t2.tif,50.0,1217.0,3042597.0,50dox,yfp15,plusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t2.tif,63.0,423.0,973931.0,50dox,yfp15,plusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t2.tif,64.0,1887.0,4345163.0,50dox,yfp15,plusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t2.tif,66.0,3154.0,9006626.0,50dox,yfp15,plusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t2.tif,70.0,2305.0,5809166.0,50dox,yfp15,plusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t2.tif,82.0,190.0,420233.0,50dox,yfp15,plusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t2.tif,83.0,1410.0,3241086.0,50dox,yfp15,plusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t2.tif,89.0,5005.0,11757384.0,50dox,yfp15,plusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t2.tif,97.0,588.0,1405103.0,50dox,yfp15,plusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t2.tif,100.0,1079.0,2612989.0,50dox,yfp15,plusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t2.tif,101.0,278.0,636084.0,50dox,yfp15,plusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t2.tif,110.0,2726.0,6568958.0,50dox,yfp15,plusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t2.tif,112.0,15.0,33239.0,50dox,yfp15,plusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t2.tif,123.0,81.0,189938.0,50dox,yfp15,plusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t2.tif,131.0,1406.0,3250566.0,50dox,yfp15,plusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t2.tif,140.0,321.0,774246.0,50dox,yfp15,plusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t2.tif,147.0,939.0,2734115.0,50dox,yfp15,plusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t2.tif,150.0,2013.0,4669053.0,50dox,yfp15,plusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t2.tif,151.0,65.0,145990.0,50dox,yfp15,plusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t2.tif,154.0,303.0,725580.0,50dox,yfp15,plusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t2.tif,159.0,369.0,1167555.0,50dox,yfp15,plusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t2.tif,164.0,265.0,609959.0,50dox,yfp15,plusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t2.tif,166.0,495.0,1135564.0,50dox,yfp15,plusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t2.tif,171.0,571.0,1270871.0,50dox,yfp15,plusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t2.tif,186.0,272.0,613365.0,50dox,yfp15,plusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t2.tif,193.0,508.0,1171565.0,50dox,yfp15,plusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t2.tif,199.0,310.0,732105.0,50dox,yfp15,plusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t2.tif,201.0,284.0,653387.0,50dox,yfp15,plusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t2.tif,203.0,659.0,1494842.0,50dox,yfp15,plusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t2.tif,208.0,69.0,169214.0,50dox,yfp15,plusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t2.tif,209.0,131.0,300869.0,50dox,yfp15,plusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,1.0,903.0,2036424.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,2.0,1368.0,3602199.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,3.0,2057.0,4625524.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,5.0,490.0,1103343.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,8.0,258.0,584801.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,9.0,1356.0,3132568.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,10.0,2839.0,6851564.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,12.0,9077.0,20782150.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,13.0,1997.0,4728998.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,14.0,1989.0,4631324.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,16.0,2069.0,4969390.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,18.0,1347.0,3349231.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,19.0,1896.0,4535409.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,20.0,211.0,487858.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,23.0,439.0,1012030.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,24.0,316.0,736294.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,26.0,851.0,2039611.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,27.0,1219.0,2755015.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,30.0,170.0,390908.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,31.0,2702.0,6576080.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,32.0,302.0,678722.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,34.0,299.0,664042.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,39.0,319.0,740239.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,40.0,168.0,406972.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,42.0,2511.0,6135309.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,43.0,822.0,1931139.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,47.0,509.0,1124114.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,48.0,142.0,345159.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,51.0,1740.0,4180592.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,55.0,225.0,522250.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,56.0,118.0,267003.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,60.0,465.0,1066497.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,61.0,2273.0,5217012.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,65.0,1256.0,2902848.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,66.0,370.0,928449.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,72.0,2136.0,5019464.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,77.0,717.0,1585559.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,80.0,606.0,1408587.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,90.0,1685.0,3863886.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,95.0,281.0,653722.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,98.0,139.0,318708.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,100.0,533.0,1227353.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,104.0,1821.0,4237953.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,112.0,114.0,253638.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,114.0,1228.0,3558041.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,115.0,2911.0,7205008.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,126.0,99.0,230301.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,127.0,2099.0,5005707.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,138.0,470.0,1043761.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,141.0,1527.0,3983105.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,144.0,767.0,1762650.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,147.0,224.0,517953.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,153.0,37.0,84517.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,171.0,439.0,1042397.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,173.0,519.0,1198207.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,178.0,194.0,441064.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,191.0,577.0,1272175.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t3.tif,197.0,323.0,743986.0,50dox,yfp15,plusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,1.0,2507.0,5617148.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,2.0,2523.0,6036379.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,3.0,1267.0,2861140.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,4.0,1024.0,2469679.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,5.0,3085.0,7378258.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,7.0,2736.0,7028513.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,8.0,231.0,537365.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,10.0,4060.0,9200739.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,11.0,1834.0,4219819.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,12.0,1940.0,4761172.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,13.0,1900.0,4360062.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,14.0,241.0,560555.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,16.0,1381.0,3328714.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,20.0,730.0,1663687.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,22.0,2017.0,4826755.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,24.0,2204.0,5243422.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,25.0,4066.0,9474215.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,28.0,1541.0,3480520.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,29.0,3898.0,9049573.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,30.0,294.0,692932.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,31.0,615.0,1394035.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,33.0,1305.0,2988422.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,35.0,2162.0,5040560.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,37.0,249.0,575561.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,40.0,1.0,2253.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,41.0,1417.0,3517549.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,46.0,580.0,1332887.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,48.0,134.0,313969.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,49.0,1079.0,2456666.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,52.0,277.0,673653.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,53.0,738.0,1718649.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,54.0,719.0,1658479.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,61.0,567.0,1422674.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,62.0,126.0,295014.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,66.0,103.0,229442.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,67.0,1864.0,4267910.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,68.0,2702.0,6407504.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,79.0,2096.0,4892202.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,82.0,2515.0,5551329.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,90.0,126.0,296880.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,92.0,133.0,300670.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,96.0,138.0,304472.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,107.0,259.0,600801.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,110.0,139.0,346927.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,112.0,122.0,275131.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,121.0,181.0,414253.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,131.0,1079.0,3014201.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,146.0,2899.0,6696581.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,152.0,522.0,1401452.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,153.0,1002.0,2360671.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,159.0,66.0,149812.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,166.0,80.0,181810.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,173.0,1698.0,3906739.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,177.0,670.0,1493253.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,183.0,471.0,1110702.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,190.0,645.0,1479978.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,192.0,301.0,679273.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,201.0,264.0,626022.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t4.tif,204.0,76.0,168275.0,50dox,yfp15,plusbest,3.0,0.75
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t5.tif,1.0,1881.0,4295492.0,50dox,yfp15,plusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t5.tif,2.0,2618.0,6126314.0,50dox,yfp15,plusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t5.tif,3.0,1920.0,4536343.0,50dox,yfp15,plusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t5.tif,4.0,960.0,2274071.0,50dox,yfp15,plusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t5.tif,5.0,1998.0,4471331.0,50dox,yfp15,plusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t5.tif,7.0,2023.0,4840173.0,50dox,yfp15,plusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t5.tif,8.0,1589.0,3918497.0,50dox,yfp15,plusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t5.tif,10.0,2089.0,4740710.0,50dox,yfp15,plusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t5.tif,13.0,1314.0,3070486.0,50dox,yfp15,plusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t5.tif,15.0,3456.0,8101103.0,50dox,yfp15,plusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t5.tif,16.0,49.0,108620.0,50dox,yfp15,plusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t5.tif,17.0,2754.0,6616196.0,50dox,yfp15,plusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t5.tif,19.0,824.0,1955286.0,50dox,yfp15,plusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t5.tif,27.0,1911.0,4364695.0,50dox,yfp15,plusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t5.tif,30.0,214.0,495546.0,50dox,yfp15,plusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t5.tif,31.0,3220.0,7296108.0,50dox,yfp15,plusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t5.tif,33.0,1689.0,4124380.0,50dox,yfp15,plusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t5.tif,34.0,1912.0,4424974.0,50dox,yfp15,plusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t5.tif,37.0,673.0,1537629.0,50dox,yfp15,plusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t5.tif,38.0,216.0,495452.0,50dox,yfp15,plusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t5.tif,39.0,1183.0,2800733.0,50dox,yfp15,plusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t5.tif,42.0,178.0,398090.0,50dox,yfp15,plusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t5.tif,43.0,3650.0,8769893.0,50dox,yfp15,plusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t5.tif,44.0,1750.0,4582268.0,50dox,yfp15,plusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t5.tif,46.0,2196.0,5262613.0,50dox,yfp15,plusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t5.tif,47.0,1274.0,2971227.0,50dox,yfp15,plusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t5.tif,49.0,557.0,1268168.0,50dox,yfp15,plusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t5.tif,56.0,847.0,2089821.0,50dox,yfp15,plusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t5.tif,57.0,3699.0,8508580.0,50dox,yfp15,plusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t5.tif,60.0,174.0,415099.0,50dox,yfp15,plusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t5.tif,63.0,697.0,1549298.0,50dox,yfp15,plusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t5.tif,67.0,237.0,573449.0,50dox,yfp15,plusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t5.tif,68.0,211.0,481624.0,50dox,yfp15,plusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t5.tif,69.0,788.0,1759956.0,50dox,yfp15,plusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t5.tif,72.0,1074.0,2399708.0,50dox,yfp15,plusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t5.tif,87.0,851.0,1916547.0,50dox,yfp15,plusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t5.tif,91.0,371.0,844442.0,50dox,yfp15,plusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t5.tif,95.0,1771.0,4001207.0,50dox,yfp15,plusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t5.tif,105.0,1494.0,3862943.0,50dox,yfp15,plusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t5.tif,107.0,4.0,8851.0,50dox,yfp15,plusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t5.tif,109.0,118.0,285582.0,50dox,yfp15,plusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t5.tif,116.0,2536.0,5599173.0,50dox,yfp15,plusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_plusbest_11_t5.tif,124.0,260.0,630178.0,50dox,yfp15,plusbest,4.0,1.0
