img,obj_number,volume,yfp,organelle
swaps_w5594.laser.10_tom70nmsp1cyfp-2_1.tif,24.0,165.0,362795.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_1.tif,25.0,5.0,11028.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_1.tif,26.0,138.0,302374.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_1.tif,27.0,205.0,448086.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_1.tif,28.0,14.0,31465.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_1.tif,29.0,44.0,96634.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_1.tif,30.0,49.0,106531.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_1.tif,31.0,257.0,564729.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_1.tif,33.0,228.0,497892.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_1.tif,34.0,61.0,132428.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_1.tif,38.0,44.0,95745.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_1.tif,40.0,3.0,6490.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_1.tif,41.0,3.0,6531.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_1.tif,42.0,9.0,19642.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_1.tif,43.0,9.0,19623.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_1.tif,45.0,140.0,303144.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_1.tif,47.0,116.0,255248.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_1.tif,48.0,32.0,70964.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_1.tif,49.0,139.0,310441.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_1.tif,51.0,90.0,200152.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_1.tif,52.0,25.0,55306.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_1.tif,54.0,129.0,283927.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_1.tif,55.0,19.0,41786.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_1.tif,56.0,25.0,55357.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_1.tif,57.0,44.0,96735.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_1.tif,59.0,122.0,266143.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_1.tif,60.0,26.0,56646.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_1.tif,61.0,170.0,372834.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_1.tif,67.0,158.0,344974.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_1.tif,68.0,99.0,219128.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_1.tif,70.0,150.0,330459.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_1.tif,73.0,204.0,442462.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_1.tif,77.0,74.0,162783.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_1.tif,81.0,42.0,91667.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_1.tif,83.0,54.0,117815.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_1.tif,89.0,145.0,315594.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_1.tif,92.0,61.0,133319.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_1.tif,93.0,109.0,239143.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_1.tif,94.0,29.0,63615.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_1.tif,96.0,40.0,88161.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_1.tif,98.0,73.0,159378.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,9.0,110.0,243170.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,10.0,227.0,497907.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,11.0,153.0,340149.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,13.0,220.0,484509.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,14.0,351.0,774885.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,15.0,210.0,461559.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,16.0,48.0,104517.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,17.0,48.0,104165.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,18.0,186.0,407053.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,19.0,120.0,262979.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,20.0,81.0,178505.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,21.0,180.0,398927.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,22.0,168.0,372417.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,23.0,174.0,385709.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,24.0,155.0,340777.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,26.0,326.0,713920.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,27.0,106.0,231079.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,28.0,26.0,56808.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,30.0,235.0,516558.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,31.0,75.0,165756.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,32.0,32.0,70385.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,33.0,128.0,284291.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,35.0,163.0,363335.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,36.0,245.0,541995.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,37.0,477.0,1045496.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,39.0,94.0,207304.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,41.0,114.0,249704.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,42.0,598.0,1312313.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,44.0,519.0,1145285.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,46.0,82.0,182086.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,47.0,153.0,342889.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,48.0,71.0,159683.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,49.0,141.0,310669.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,50.0,84.0,184987.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,52.0,157.0,349134.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,53.0,31.0,69111.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,54.0,12.0,26517.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,55.0,172.0,381006.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,57.0,235.0,515345.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,58.0,101.0,222861.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,60.0,6.0,13036.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,61.0,36.0,78635.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,63.0,99.0,216625.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,64.0,194.0,427005.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,65.0,176.0,388806.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,66.0,60.0,133625.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,68.0,0.0,0.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,69.0,83.0,180990.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,70.0,50.0,109393.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,71.0,46.0,103393.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,72.0,43.0,93360.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,73.0,94.0,208927.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,74.0,37.0,84612.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,78.0,55.0,120290.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,80.0,90.0,196120.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,81.0,3.0,6615.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,85.0,91.0,199614.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,87.0,93.0,206001.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,89.0,10.0,22251.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,94.0,58.0,127333.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,95.0,68.0,148444.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,96.0,66.0,143791.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,97.0,51.0,110946.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,98.0,117.0,255290.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,101.0,53.0,116955.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,104.0,168.0,366948.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,105.0,66.0,145396.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,106.0,103.0,225388.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,107.0,84.0,184225.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,108.0,104.0,227300.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,109.0,235.0,527218.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,114.0,29.0,63577.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,115.0,258.0,564525.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,116.0,115.0,253095.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,117.0,53.0,115160.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,122.0,175.0,385783.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,125.0,30.0,66005.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,127.0,48.0,104816.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,129.0,11.0,24215.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,130.0,12.0,26154.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,131.0,6.0,13202.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,132.0,12.0,25972.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,135.0,73.0,158798.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,143.0,67.0,148550.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_5.tif,146.0,54.0,118126.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,11.0,194.0,433616.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,12.0,139.0,308402.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,13.0,168.0,365429.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,14.0,113.0,249931.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,15.0,164.0,361217.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,16.0,40.0,87004.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,18.0,102.0,227044.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,19.0,144.0,316926.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,20.0,65.0,143634.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,21.0,134.0,293402.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,22.0,206.0,453807.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,23.0,104.0,228806.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,24.0,54.0,118797.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,25.0,188.0,411204.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,26.0,341.0,740589.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,27.0,59.0,131241.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,29.0,20.0,43826.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,30.0,8.0,17552.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,31.0,153.0,334911.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,33.0,88.0,194183.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,34.0,309.0,679727.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,35.0,100.0,221666.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,36.0,164.0,359704.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,37.0,29.0,63664.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,39.0,203.0,448856.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,40.0,108.0,237497.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,41.0,74.0,160966.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,42.0,210.0,459142.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,43.0,379.0,831733.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,45.0,129.0,283760.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,47.0,22.0,48571.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,48.0,152.0,334881.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,49.0,325.0,711325.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,50.0,84.0,185725.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,51.0,80.0,176819.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,52.0,225.0,489251.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,53.0,254.0,555293.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,54.0,113.0,250474.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,56.0,224.0,495941.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,58.0,26.0,58795.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,59.0,149.0,327819.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,60.0,46.0,101242.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,61.0,32.0,70778.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,62.0,130.0,286010.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,63.0,79.0,173887.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,64.0,127.0,277706.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,65.0,135.0,296574.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,66.0,77.0,168773.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,67.0,187.0,411558.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,68.0,11.0,23900.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,69.0,23.0,50598.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,70.0,55.0,122354.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,71.0,78.0,172731.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,72.0,184.0,403509.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,73.0,36.0,78580.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,74.0,114.0,248784.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,76.0,71.0,156125.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,77.0,71.0,158507.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,78.0,113.0,244602.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,80.0,142.0,310819.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,81.0,100.0,220481.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,82.0,56.0,124559.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,83.0,44.0,97450.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,84.0,32.0,69301.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,86.0,58.0,127426.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,89.0,46.0,101865.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,90.0,56.0,123584.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,91.0,40.0,90465.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,92.0,228.0,502781.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,93.0,50.0,110295.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,95.0,14.0,30189.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,96.0,14.0,30227.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,97.0,24.0,51990.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,102.0,24.0,52519.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,105.0,61.0,133839.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,106.0,69.0,152171.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,107.0,32.0,69534.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,108.0,188.0,418191.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,109.0,161.0,351080.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,110.0,160.0,353083.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,111.0,78.0,169281.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,113.0,69.0,150439.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,114.0,122.0,265126.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,115.0,33.0,71815.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,117.0,301.0,666233.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,118.0,60.0,133388.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,120.0,97.0,211919.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,121.0,74.0,161844.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,122.0,71.0,154146.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,123.0,6.0,13075.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,125.0,57.0,125562.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,126.0,121.0,265350.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,127.0,76.0,167971.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,129.0,106.0,233174.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,131.0,14.0,30779.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,132.0,81.0,177800.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,134.0,115.0,253046.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,136.0,26.0,56746.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,139.0,24.0,52755.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,140.0,95.0,206708.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,142.0,67.0,146917.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,143.0,79.0,173082.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,146.0,83.0,181881.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,147.0,53.0,114996.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,149.0,65.0,141378.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,151.0,84.0,183646.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,152.0,46.0,99912.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,155.0,116.0,254147.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,156.0,12.0,25991.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,157.0,111.0,241844.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,158.0,2.0,4378.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,165.0,70.0,152188.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_3.tif,167.0,70.0,152306.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_1.tif,14.0,363.0,830755.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_1.tif,15.0,188.0,423899.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_1.tif,16.0,82.0,184193.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_1.tif,17.0,262.0,610682.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_1.tif,18.0,252.0,577434.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_1.tif,19.0,198.0,459707.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_1.tif,20.0,87.0,204759.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_1.tif,22.0,160.0,378287.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_1.tif,23.0,175.0,400241.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_1.tif,25.0,58.0,129237.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_1.tif,26.0,94.0,223876.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_1.tif,27.0,105.0,237768.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_1.tif,28.0,19.0,42329.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_1.tif,30.0,43.0,96134.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_1.tif,31.0,201.0,462320.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_1.tif,32.0,57.0,125186.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_1.tif,33.0,113.0,258702.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_1.tif,34.0,263.0,599926.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_1.tif,35.0,37.0,84760.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_1.tif,36.0,96.0,215448.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_1.tif,38.0,152.0,344091.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_1.tif,40.0,93.0,210236.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_1.tif,41.0,107.0,246885.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_1.tif,42.0,164.0,384990.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_1.tif,43.0,25.0,55357.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_1.tif,44.0,77.0,174463.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_1.tif,50.0,254.0,584557.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_1.tif,51.0,182.0,427570.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_1.tif,53.0,135.0,303881.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_1.tif,54.0,89.0,198172.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_1.tif,55.0,49.0,111731.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_1.tif,59.0,169.0,376706.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_1.tif,60.0,67.0,153572.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_1.tif,61.0,45.0,101059.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_1.tif,62.0,207.0,475744.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_1.tif,65.0,130.0,293237.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_1.tif,66.0,322.0,721101.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_1.tif,67.0,236.0,552142.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_1.tif,68.0,168.0,376818.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_1.tif,69.0,123.0,277696.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_1.tif,70.0,219.0,501452.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_1.tif,71.0,95.0,211202.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_1.tif,72.0,191.0,431385.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_1.tif,73.0,56.0,124256.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_1.tif,74.0,106.0,237189.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_1.tif,75.0,62.0,138308.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_1.tif,77.0,64.0,14e4,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_1.tif,79.0,81.0,183091.0,pex
